"link_vacancy","vacancy_name","skills","create_time","salary","company","work_exp"
"https://spb.hh.ru/vacancy/46640241?from=vacancy_search_list&query=Python","Инженер-разработчик проекта Умный автомобиль / Программист","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44240510?from=vacancy_search_list&query=Python","Senior QA Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47006804?from=vacancy_search_list&query=Python","Intern at Huawei Research Center","['Human Computer Interaction', 'Algorithms', 'Backend in C #', 'Frontend in JavaScript', 'Python', 'C++', 'English', '3D graphics']","12 августа 2021","з/п не указана","HUAWEI","не требуется"
"https://spb.hh.ru/vacancy/46569636?from=vacancy_search_list&query=Python","QA Automation Engineer (Citi Velocity Mobile)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46203049?from=vacancy_search_list&query=Python","Java Software Developer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46560772?from=vacancy_search_list&query=Python","Quantitative Analyst (with relocation to Cyprus)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/47025442?from=vacancy_search_list&query=Python","IOS разработчик","['Английский\xa0— B2 — Средне-продвинутый', 'Swift', 'iOS']","12 августа 2021","от 2 000 USD","Ramotion","3–6 лет"
"https://spb.hh.ru/vacancy/40514569?from=vacancy_search_list&query=Python","Инженер по активному сетевому оборудованию","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44879263?from=vacancy_search_list&query=Python","Специалист по работе с данными","['VBA', 'MS Excel', 'Python', 'SQL']","11 августа 2021","от 30 000 руб.","Агентство судебного взыскания","не требуется"
"https://spb.hh.ru/vacancy/46896273?from=vacancy_search_list&query=Python","Python Developer (gamedev)","['Game Programming', 'TCP/IP', 'Работа в команде', 'Python', 'Django Framework', 'Multithread Programming']","9 августа 2021","з/п не указана","Neon Banana","1–3 года"
"https://spb.hh.ru/vacancy/46923448?from=vacancy_search_list&query=Python","Data-aналитик","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46967869?from=vacancy_search_list&query=Python","Специалист по математической оптимизации","['Python', 'Математическое моделирование', 'ООП', 'Динамическое программирование', 'Линейная оптимизация', 'Нелинейная оптимизация', 'data science']","11 августа 2021","з/п не указана","ЦИФРА","1–3 года"
"https://spb.hh.ru/vacancy/46976978?from=vacancy_search_list&query=Python","Системный администратор Linux/DevSecOps","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44181442?from=vacancy_search_list&query=Python","QA Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46981901?from=vacancy_search_list&query=Python","Наставник курса “Frontend developer”","['CSS', 'HTML', 'Обучение и развитие']","11 августа 2021","з/п не указана","Skyeng","1–3 года"
"https://spb.hh.ru/vacancy/43653988?from=vacancy_search_list&query=Python","DevSecOps Engineer (Security Team)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44912384?from=vacancy_search_list&query=Python","Ведущий инженер-программист","['Revit Api', 'Python', 'Dynamo']","11 августа 2021","з/п не указана","Гринатом","3–6 лет"
"https://spb.hh.ru/vacancy/47007197?from=vacancy_search_list&query=Python","Научный сотрудник","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46275258?from=vacancy_search_list&query=Python","PHP-разработчик","['MySQL', 'CSS', 'HTML', 'PHP']","11 августа 2021","от 120 000 руб.","Demis Group","1–3 года"
"https://spb.hh.ru/vacancy/46857812?from=vacancy_search_list&query=Python","PostgreSQL database administrator (Удалённо)","['Linux', 'Python', 'PostgreSQL', 'Bash', 'Разработка технических заданий']","10 августа 2021","з/п не указана","Аренадата Софтвер","1–3 года"
"https://spb.hh.ru/vacancy/46902690?from=vacancy_search_list&query=Python","Сетевой инженер-разработчик (Python)","[]","9 августа 2021","з/п не указана","НИИ МАСШТАБ","3–6 лет"
"https://spb.hh.ru/vacancy/44649908?from=vacancy_search_list&query=Python","UI5/ Fiori Developer (Consultant)","['Английский\xa0— B2 — Средне-продвинутый', 'Python', 'SAP ERP', 'HTML5', 'UI5', 'JavaScript', 'Java', 'AngularJS']","12 августа 2021","з/п не указана","SAP","3–6 лет"
"https://spb.hh.ru/vacancy/43890349?from=vacancy_search_list&query=Python","Старший аналитик данных","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46971940?from=vacancy_search_list&query=Python","Data Quality Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46151344?from=vacancy_search_list&query=Python","IT DevOps Monitoring Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/43183688?from=vacancy_search_list&query=Python","Специалист службы поддержки (с техническими знаниями)","[]","10 августа 2021","от 15 000 руб.","Яндекс","не требуется"
"https://spb.hh.ru/vacancy/44205305?from=vacancy_search_list&query=Python","Product Marketing Manager (PyCharm)","[]","11 августа 2021","з/п не указана","JetBrains","3–6 лет"
"https://spb.hh.ru/vacancy/46900366?from=vacancy_search_list&query=Python","Data Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46943807?from=vacancy_search_list&query=Python","Lead Database Administrator (DBA)","['Python', 'MongoDB', 'SQL', 'MS SQL', 'Работа с базами данных']","10 августа 2021","з/п не указана","EX CORP.","3–6 лет"
"https://spb.hh.ru/vacancy/46945973?from=vacancy_search_list&query=Python","Senior DevOps Engineer (Linux/K8s/AWS)","['Английский\xa0— B1 — Средний', 'Kubernetes', 'Terraform', 'Docker', 'AWS', 'DevOps', 'CI/CD', 'Linux', 'PostgreSQL', 'OpenShift', 'Jenkins', 'Tekton', 'Ubuntu Server', 'Английский язык', 'CentOS', 'Python']","10 августа 2021","от 5 000 до 6 500 USD","ClearScale","более 6 лет"
"https://spb.hh.ru/vacancy/45530481?from=vacancy_search_list&query=Python","Senior Data engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46939434?from=vacancy_search_list&query=Python","Senior DevOps Engineer","['Английский\xa0— B2 — Средне-продвинутый', 'Английский язык', 'Kubernetes', 'Phyton', 'Devops', 'Linux', 'Helm', 'AWS', 'IaC', 'GitOps', 'Amazon', 'Terraform', 'ELK', 'Jenkins']","10 августа 2021","от 7 000 до 8 000 USD","GlobalDots","3–6 лет"
"https://spb.hh.ru/vacancy/44849771?from=vacancy_search_list&query=Python","Fullstack Software Developer","['Английский\xa0— B2 — Средне-продвинутый', 'Python', 'Django Framework', 'jQuery', 'Bootstrap']","10 августа 2021","з/п не указана","Sperasoft","1–3 года"
"https://spb.hh.ru/vacancy/46729028?from=vacancy_search_list&query=Python","Инженер по администрированию систем ДБО ЮЛ в Банк( 2 линия)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44678537?from=vacancy_search_list&query=Python","Ведущий инженер интеграции телекоммуникационных систем","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/45211286?from=vacancy_search_list&query=Python","Middle Go developer","['Go', 'Linux', 'TCP/IP', 'HTTP']","10 августа 2021","з/п не указана","TradingView","3–6 лет"
"https://spb.hh.ru/vacancy/42534655?from=vacancy_search_list&query=Python","DevOps-инженер (Санкт-Петербург)","['MySQL', 'SQL', 'Git', 'PostgreSQL', 'MS SQL', 'ElasticSearch', 'RabbitMQ', 'Python', 'Docker', 'CI/CD', 'Kubernetes']","10 августа 2021","от 120 000 до 200 000 руб.","Тагес Джамп","3–6 лет"
"https://spb.hh.ru/vacancy/46907755?from=vacancy_search_list&query=Python","Data Analyst/Аналитик данных (CLTV)","[]","9 августа 2021","з/п не указана","Сбер для экспертов","1–3 года"
"https://spb.hh.ru/vacancy/46891419?from=vacancy_search_list&query=Python","Разработчик Big Data","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46272441?from=vacancy_search_list&query=Python","Младший администратор стека Atlassian","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/44088612?from=vacancy_search_list&query=Python","Team Lead команды разработки (Java)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46901121?from=vacancy_search_list&query=Python","Системный архитектор / Разработчик серверного ПО","['Python', 'Linux', 'PostgreSQL', 'TCP/IP', 'SQL', 'C/C++', 'RabbitMQ']","9 августа 2021","з/п не указана","Научно-Технический Центр Программной Продукции","более 6 лет"
"https://spb.hh.ru/vacancy/46924512?from=vacancy_search_list&query=Python","Ведущий инженер-программист преобразовательной техники","['Английский\xa0— A1 — Начальный', 'Assembler', 'C/C++', 'MS Visual Studio', 'Mathcad', 'Visual Studio C#']","10 августа 2021","з/п не указана","Новая ЭРА","3–6 лет"
"https://spb.hh.ru/vacancy/43875214?from=vacancy_search_list&query=Python","Научный сотрудник-постдок акустик-экспериментатор","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46238626?from=vacancy_search_list&query=Python","Инженер по тестированию (SuperAppKit)","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/42205257?from=vacancy_search_list&query=Python","Программист Oracle + Delphi","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/42443828?from=vacancy_search_list&query=Python","Developer in Test/Senior QA Engineer","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/46968057?from=vacancy_search_list&query=Python","Главный аудитор","[]","11 августа 2021","з/п не указана","Сбер для экспертов","1–3 года"
"https://spb.hh.ru/vacancy/45524268?from=vacancy_search_list&query=Python","DevOps в команду облачного хранилища","[]","[]","","[]",""
"https://spb.hh.ru/vacancy/41804341?from=vacancy_search_list&query=Python","Senior QA Engineer","[]","[]","","[]",""
